 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
   16;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.1952;         0.4844;         4.3357;         0.0000;     ;
   17;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.1654;         0.5000;         4.4755;         0.0000;     ;
   18;                    Build Cycle MDD;               AugmentedNetwork.cpp;       271;            BuildCycleMDD;         0.0001;         1.2034;         0.5000;         4.4755;         0.0000;     ;
   19;                    Build Chain MDD;               AugmentedNetwork.cpp;       151;            BuildChainMDD;         0.0001;         1.2249;         0.5000;         4.4755;         0.0000;     ;
   20;              --->>--- MDD ---<<---;               AugmentedNetwork.cpp;       424;                BuildMDDs;         0.0000;         0.6386;         0.5000;         4.4755;         0.0000;     ;
   21;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       188;                   BBTree;         0.0000;         0.0595;         0.5000;         4.4755;         0.0000;     ;
   22;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0000;         0.3061;         0.5156;         4.6154;         0.0000;     ;
   23;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0005;         7.0862;         3.8750;        34.6853;         0.0000;     ;
   24;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         2.4971;         4.7031;        42.0979;         0.0000;     ;
   25;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0149;         4.7031;        42.0979;         0.0000;     ;
   26;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0248;         4.7031;        42.0979;         0.0000;     ;
   27;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         2.4162;         4.7656;        42.6573;         0.0000;     ;
   28;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0138;         4.7656;        42.6573;         0.0000;     ;
   29;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0253;         4.7656;        42.6573;         0.0000;     ;
   30;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0001;         1.9714;         4.7969;        42.9371;         0.0000;     ;
   31;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0132;         4.7969;        42.9371;         0.0000;     ;
   32;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0253;         4.7969;        42.9371;         0.0000;     ;
   33;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.5087;         4.8125;        43.0769;         0.0000;     ;
   34;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0176;         4.8125;        43.0769;         0.0000;     ;
   35;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0010;        12.7894;         5.8594;        52.4476;         0.0000;     ;
   36;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0149;         5.8594;        52.4476;         0.0000;     ;
   37;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0149;         5.8594;        52.4476;         0.0000;     ;
   38;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0006;         8.4503;         5.9844;        53.5664;         0.0000;     ;
   39;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0154;         5.9844;        53.5664;         0.0000;     ;
   40;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0149;         5.9844;        53.5664;         0.0000;     ;
   41;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0006;         7.8249;         5.9844;        53.5664;         0.0000;     ;
   42;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0143;         5.9844;        53.5664;         0.0000;     ;
   43;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0154;         5.9844;        53.5664;         0.0000;     ;
   44;                            Phase 3;           LagrangianRelaxation.cpp;       255;                 Lagrange;         0.0005;         6.0479;         6.0156;        53.8462;         0.0000;     ;
   45;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;       445;                 Lagrange;         0.0016;        20.9513;         8.4219;        75.3846;         0.0000;     ;
   46;          Save solution | Large gap;                         BBTree.cpp;       324;                   BBTree;         0.0000;         0.5615;         8.4219;        75.3846;         0.0000;     ;
   47;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       379;                   BBTree;         0.0002;         2.0947;         8.4219;        75.3846;         0.0000;     ;
