 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
   28;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.3965;         4.6250;        31.2896;         0.0000;     ;
   29;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.3875;         4.6250;        31.2896;         0.0000;     ;
   30;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.3198;         4.6250;        31.2896;         0.0000;     ;
   31;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         0.7473;         4.7344;        32.0296;         0.0000;     ;
   32;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0041;         4.7344;        32.0296;         0.0000;     ;
   33;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0063;         4.7500;        32.1353;         0.0000;     ;
   34;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.2009;         4.7500;        32.1353;         0.0000;     ;
   35;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.1709;         4.7500;        32.1353;         0.0000;     ;
   36;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.2484;         4.7500;        32.1353;         0.0000;     ;
   37;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0001;         0.3143;         4.7500;        32.1353;         0.0000;     ;
   38;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0046;         4.7500;        32.1353;         0.0000;     ;
   39;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0012;         4.5060;         5.8281;        39.4292;         0.0000;     ;
   40;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0041;         5.8281;        39.4292;         0.0000;     ;
   41;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0041;         5.8281;        39.4292;         0.0000;     ;
   42;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         2.9622;         5.9219;        40.0634;         0.0000;     ;
   43;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0044;         5.9219;        40.0634;         0.0000;     ;
   44;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0047;         5.9219;        40.0634;         0.0000;     ;
   45;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         2.9756;         5.9688;        40.3805;         0.0000;     ;
   46;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0043;         5.9688;        40.3805;         0.0000;     ;
   47;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0046;         5.9688;        40.3805;         0.0000;     ;
   48;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         2.9474;         5.9688;        40.3805;         0.0000;     ;
   49;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0047;         5.9688;        40.3805;         0.0000;     ;
   50;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0043;         5.9688;        40.3805;         0.0000;     ;
   51;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         2.6903;         5.9688;        40.3805;         0.0000;     ;
   52;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0044;         5.9688;        40.3805;         0.0000;     ;
   53;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0046;         5.9688;        40.3805;         0.0000;     ;
   54;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         2.7222;         6.0000;        40.5920;         0.0000;     ;
   55;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0047;         6.0000;        40.5920;         0.0000;     ;
   56;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0046;         6.0000;        40.5920;         0.0000;     ;
   57;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         3.0959;         6.5781;        44.5032;         0.0000;     ;
   58;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0038;         6.5781;        44.5032;         0.0000;     ;
   59;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0038;         6.5781;        44.5032;         0.0000;     ;
   60;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         2.8302;         6.6250;        44.8203;         0.0000;     ;
   61;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0040;         6.6250;        44.8203;         0.0000;     ;
   62;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0035;         6.6250;        44.8203;         0.0000;     ;
   63;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         2.7039;         6.6406;        44.9260;         0.0000;     ;
   64;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0040;         6.6406;        44.9260;         0.0000;     ;
   65;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0038;         6.6406;        44.9260;         0.0000;     ;
   66;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         2.6784;         6.6406;        44.9260;         0.0000;     ;
   67;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0040;         6.6406;        44.9260;         0.0000;     ;
   68;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0035;         6.6406;        44.9260;         0.0000;     ;
   69;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0007;         2.7297;         6.6562;        45.0317;         0.0000;     ;
   70;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0038;         6.6562;        45.0317;         0.0000;     ;
   71;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0040;         6.6562;        45.0317;         0.0000;     ;
   72;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         2.9009;         7.1875;        48.6258;         0.0000;     ;
   73;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0041;         7.1875;        48.6258;         0.0000;     ;
   74;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0041;         7.1875;        48.6258;         0.0000;     ;
   75;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0027;         9.8333;         9.9688;        67.4419;         0.0000;     ;
   76;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0053;         9.9688;        67.4419;         0.0000;     ;
   77;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0043;         9.9688;        67.4419;         0.0000;     ;
   78;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0030;        11.1661;        11.1094;        75.1586;         0.0000;     ;
   79;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0050;        11.1094;        75.1586;         0.0000;     ;
   80;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0047;        11.1094;        75.1586;         0.0000;     ;
   81;                            Phase 3;           LagrangianRelaxation.cpp;       255;                 Lagrange;         0.0025;         9.1248;        11.3438;        76.7442;         0.0000;     ;
   82;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;       445;                 Lagrange;         0.0048;        17.6422;        12.0625;        81.6068;         0.0000;     ;
   83;          Save solution | Large gap;                         BBTree.cpp;       324;                   BBTree;         0.0000;         0.1587;        12.0625;        81.6068;         0.0000;     ;
   84;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       379;                   BBTree;         0.0002;         0.6435;        12.0625;        81.6068;         0.0000;     ;
