 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
   56;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0040;         5.9844;        34.6920;         0.0000;     ;
   57;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         3.0713;         6.0625;        35.1449;         0.0000;     ;
   58;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0042;         6.0625;        35.1449;         0.0000;     ;
   59;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0040;         6.0625;        35.1449;         0.0000;     ;
   60;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         3.0734;         6.0938;        35.3261;         0.0000;     ;
   61;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0037;         6.0938;        35.3261;         0.0000;     ;
   62;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0044;         6.0938;        35.3261;         0.0000;     ;
   63;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0009;         3.4573;         6.2656;        36.3225;         0.0000;     ;
   64;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0060;         6.2656;        36.3225;         0.0000;     ;
   65;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0055;         6.2812;        36.4130;         0.0000;     ;
   66;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0009;         3.3281;         6.5312;        37.8623;         0.0000;     ;
   67;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0047;         6.5312;        37.8623;         0.0000;     ;
   68;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0047;         6.5312;        37.8623;         0.0000;     ;
   69;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0008;         2.9511;         6.5781;        38.1341;         0.0000;     ;
   70;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0040;         6.5781;        38.1341;         0.0000;     ;
   71;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0052;         6.5781;        38.1341;         0.0000;     ;
   72;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0025;         9.5385;         9.2656;        53.7138;         0.0000;     ;
   73;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0047;         9.2656;        53.7138;         0.0000;     ;
   74;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0055;         9.2656;        53.7138;         0.0000;     ;
   75;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0029;        11.3944;        11.1875;        64.8551;         0.0000;     ;
   76;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0047;        11.1875;        64.8551;         0.0000;     ;
   77;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0052;        11.1875;        64.8551;         0.0000;     ;
   78;                            Phase 3;           LagrangianRelaxation.cpp;       255;                 Lagrange;         0.0032;        12.3618;        12.6094;        73.0978;         0.0000;     ;
   79;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;       445;                 Lagrange;         0.0059;        22.9171;        14.5000;        84.0580;         0.0000;     ;
   80;          Save solution | Large gap;                         BBTree.cpp;       324;                   BBTree;         0.0000;         0.1921;        14.5000;        84.0580;         0.0000;     ;
   81;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       379;                   BBTree;         0.0002;         0.8620;        14.5000;        84.0580;         0.0000;     ;
