 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
   46;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.9498;         5.0781;        39.8773;         0.0000;     ;
   47;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.5084;         5.0781;        39.8773;         0.0000;     ;
   48;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0003;         1.1473;         5.0781;        39.8773;         0.0000;     ;
   49;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0083;         5.0781;        39.8773;         0.0000;     ;
   50;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0114;         5.0781;        39.8773;         0.0000;     ;
   51;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.2512;         5.0781;        39.8773;         0.0000;     ;
   52;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.4889;         5.0781;        39.8773;         0.0000;     ;
   53;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.4943;         5.0781;        39.8773;         0.0000;     ;
   54;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.8404;         5.0781;        39.8773;         0.0000;     ;
   55;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.4761;         5.0781;        39.8773;         0.0000;     ;
   56;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0001;         0.3760;         5.0781;        39.8773;         0.0000;     ;
   57;                            Phase 3;           LagrangianRelaxation.cpp;       255;                 Lagrange;         0.0000;         0.0099;         5.0781;        39.8773;         0.0000;     ;
   58;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;       445;                 Lagrange;         0.0077;        29.7306;        10.4062;        81.7178;         0.0000;     ;
   59;          Save solution | Large gap;                         BBTree.cpp;       324;                   BBTree;         0.0000;         0.1326;        10.4062;        81.7178;         0.0000;     ;
   60;          --->>--- BBTree ---<<--- ;                         BBTree.cpp;       363;                   BBTree;         0.0003;         1.0125;        10.4062;        81.7178;         0.0000;     ;
